Date,VixPercentage,VIX,Vix20Days,Vix60Days,Vix120 ,RVXPercentage,RVX,RVX20Days,RVX60Days,RVX120Days,VXDPercentage,VXD,VXD20Days,VXD60Days,VXD120Days,SPYPercentage,SPY,SPY20Days,SPY60Days,SPY120Days,RUTPercentage,RUT,RUT20Days,RUT60Days,RUT120Days,DJIPercentage,DJI,DJI20Days,DJI60Days,DJI120Days,VTIIPercentage,VTI,VTI20Days,VTI60Days,VTI120Days
6/17/05,2.959641256,0.029596413,-0.006827974,-0.001293596,0.001035981,1.179245283,0.011792453,-0.003809799,-0.000653121,0.000471978,-0.465983225,-0.004659832,-0.006114744,-0.001134687,0.001352119,0.495474681,0.004954747,0.001083064,0.000650207,0.000105683,0.02483937,0.000248394,0.002711663,0.000910983,4.93842E-05,0.419711307,0.004197113,0.000623623,0.000292118,-9.60229E-05,0.43697479,0.004369748,0.001432968,0.000718388,0.000179463
6/20/05,-0.087108014,-0.00087108,-0.006195852,-0.00054946,0.001124823,2.855477855,0.028554779,-0.001040858,0.000276125,0.000991531,0.842696629,0.008426966,-0.004461868,0.000173668,0.000173668,-0.070666663,-0.000706667,0.00112329,0.000721715,0.000780634,-0.364795323,-0.003647953,0.00261527,0.001404711,0.001404711,-0.131788273,-0.001317883,0.000659223,0.000444775,0.000444775,-0.033467202,-0.000334672,0.001485105,0.000982089,0.000982089
6/21/05,-3.400174368,-0.034001744,-0.007172956,-0.001525992,0.001105364,-3.399433428,-0.033994334,-0.00213418,-0.000655944,0.000589691,-3.064066852,-0.030640669,-0.006288515,-0.000926898,0.00123936,-0.204752163,-0.002047522,0.000828362,0.000705702,2.37337E-05,-0.124649284,-0.001246493,0.002269062,0.000746062,-0.00010805,-0.08860318,-0.000886032,0.000368071,0.000207959,-0.000155593,-0.167392032,-0.00167392,0.001142789,0.000728454,8.18297E-05
6/22/05,-0.270758123,-0.002707581,-0.006304474,-0.002468088,0.000408676,-2.463343109,-0.024633431,-0.002947325,-0.00152251,0.000321097,0.862068966,0.00862069,-0.005355388,-0.001679844,0.000453183,0.022249323,0.000222493,0.000830693,0.000295608,0.000225221,0.375956895,0.003759569,0.002450513,0.001092948,0.000470506,-0.111323905,-0.001113239,0.000406958,0.000316562,1.01888E-05,0.184439973,0.0018444,0.001235009,0.000899103,0.000357933
6/23/05,9.773755656,0.097737557,-0.000984184,0.000138557,0.000738814,4.690318701,0.046903187,-0.001755795,-0.000340442,0.000542776,9.87654321,0.098765432,0.000343661,0.00092971,0.001372396,-1.083305182,-0.010833052,0.000459045,0.000180031,-5.4182E-05,-1.44999873,-0.014499987,0.002259814,0.000568188,-0.000174968,-1.572549797,-0.015725498,-0.000160822,-0.000162077,-0.000260328,-1.221757322,-0.012217573,0.000812809,0.000472079,2.35454E-05
6/24/05,0.412201154,0.004122012,0.000573268,-0.000257064,0.000277804,1.206203331,0.012062033,0.000965018,-0.000567445,8.46283E-06,3.370786517,0.033707865,0.003059097,0.001186063,0.001390501,-0.762872099,-0.007628721,-0.000242136,0.000276001,-5.00928E-05,-0.585066238,-0.005850662,0.001282915,0.000466069,-8.13754E-05,-1.186021072,-0.011860211,-0.001135366,-0.000301087,-0.00031774,-0.847170451,-0.008471705,9.65243E-05,0.000339586,1.22498E-05
6/27/05,2.791461412,0.027914614,0.002336645,0.000124965,0.000569611,0.737797957,0.00737798,0.001764704,-9.67127E-05,-0.000207392,1.170568562,0.011705686,0.003688203,0.000807345,0.001467936,-0.073852568,-0.000738526,-0.000327493,0.000382824,4.10141E-05,-0.333112592,-0.003331126,0.000937409,0.000505933,4.5707E-05,-0.067975684,-0.000679757,-0.001193079,-0.000154537,-0.000246824,-0.23923445,-0.002392344,-9.15626E-05,0.000372265,0.000103235
6/28/05,-7.50798722,-0.075079872,-0.006108706,-0.001150023,-0.000121624,-6.14084507,-0.061408451,-0.004347434,-0.001182343,-0.00083842,-6.94214876,-0.069421488,-0.004256556,-0.000450538,0.001391029,0.913756355,0.009137564,0.000433029,0.000284286,0.000147393,2.096096201,0.020960962,0.002000856,0.000795052,0.000367018,1.115559529,0.011155595,-0.000279125,4.47772E-06,-0.000127993,1.027749229,0.010277492,0.000559064,0.000485261,0.000246531
6/29/05,1.640759931,0.016407599,-0.001789455,-0.000368649,0.000316738,-1.020408163,-0.010204082,-0.002754961,-0.0007597,-0.000847849,2.220248668,0.022202487,0.00059753,0.000759103,0.001070783,-0.14314356,-0.001431436,-8.83951E-05,0.00012813,0.000106248,0.19954325,0.001995432,0.001530671,0.000808215,0.000352066,-0.298877527,-0.002988775,-0.000822163,-0.00010515,-0.000172636,-0.169549,-0.00169549,5.43376E-05,0.00040472,0.000191766
6/30/05,2.293967715,0.022939677,0.001461089,0.00065939,0.000563131,1.27349909,0.012734991,-0.001120492,-0.000208063,-0.000784111,1.650738488,0.016507385,0.002510802,0.00162805,0.001376085,-0.710090442,-0.007100904,-0.000529534,7.21216E-05,5.90006E-05,-0.482300851,-0.004823009,0.001169278,0.000681452,0.000400744,-0.959082365,-0.009590824,-0.001318766,-0.000308821,-0.000237733,-0.50951087,-0.005095109,-0.000276909,0.000285055,0.000176747
7/1/05,-5.315614618,-0.053156146,-0.00250584,0.000812745,0.000280775,-2.934131737,-0.029341317,-0.002325778,-0.000434913,-0.001197313,-3.504273504,-0.035042735,0.000580729,0.001947124,0.000933419,0.261051523,0.002610515,-5.56515E-05,0.000358416,5.22318E-05,0.52840652,0.005284065,0.00182853,0.000673503,0.000383217,0.276399027,0.00276399,-0.000742323,-0.000358596,-0.000228059,0.375554797,0.003755548,0.000199395,0.000255184,0.000174716
7/5/05,2.456140351,0.024561404,-0.001812749,0.000830104,0.000510649,0.431832202,0.004318322,-0.003250213,-0.000239273,-0.001173728,1.860053144,0.018600531,0.000535578,0.001953314,0.001397813,0.883263246,0.008832632,0.000323691,0.000219268,0.000176667,1.584660729,0.015846607,0.002408059,0.001179911,0.000599045,0.663858532,0.006638585,-0.000439072,-0.000113625,-0.000121895,0.867346939,0.008673469,0.000547715,0.00054342,0.000297509
7/6/05,5.051369863,0.050513699,0.000265053,0.002517218,0.001329625,4.422604423,0.044226044,-9.75123E-06,0.000862022,-0.000739138,5.304347826,0.053043478,0.003361665,0.003874598,0.002244983,-0.834035891,-0.008340359,-8.2889E-05,0.000167716,7.39855E-05,-0.759297667,-0.007592977,0.001960985,0.001151056,0.000513149,-0.97475848,-0.009747585,-0.001003359,-0.000255851,-0.000251754,-0.758725341,-0.007587253,0.000134269,0.00042856,0.00019798
7/7/05,1.792991035,0.01792991,-8.94605E-05,0.003762071,0.001293266,2.235294118,0.022352941,-0.000526663,0.00118558,-0.000669356,0.578034682,0.005780347,0.002559932,0.005440634,0.001918703,0.245205127,0.002452051,0.000147876,0.000558394,0.000166337,0.158879474,0.001588795,0.002305748,0.001016679,0.000567975,0.307671337,0.003076713,-0.000819952,-0.000299322,-0.000138212,0.271831464,0.002718315,0.000389395,0.000389748,0.000284246
7/8/05,-8.326661329,-0.083266613,-0.001811846,-0.000590308,0.000865473,-4.257767549,-0.042577675,-0.000931409,0.000466183,-0.000708233,-5.911330049,-0.0591133,0.000287444,0.001381302,0.001946047,1.167905537,0.011679055,0.000469831,0.000829337,0.000213624,1.977518441,0.019775184,0.002830342,0.001631463,0.00063238,1.424924531,0.014249245,-0.00023205,0.000103277,-6.08736E-05,1.236868858,0.012368689,0.000751769,0.000777711,0.000350897
7/11/05,-1.484716157,-0.014847162,-0.002057516,-0.002365434,0.00071493,-0.721153846,-0.007211538,-0.000940698,-0.002299977,-0.001041274,0.34904014,0.003490401,0.001803955,-0.001675003,0.001982628,0.625481169,0.006254812,0.000899984,0.001145871,0.000185125,1.449840635,0.014498406,0.003547275,0.002166305,0.000653467,0.675656277,0.006756563,6.00772E-05,0.000416292,-6.04508E-05,0.719665272,0.007196653,0.001171045,0.00109315,0.000319485
7/12/05,-2.925531915,-0.029255319,-0.002224295,-0.00653506,-3.33612E-06,6.96125908,0.069612591,0.002215639,-0.002791267,-0.000510723,1.391304348,0.013913043,0.003255835,-0.003783544,0.001340994,0.227155099,0.002271551,0.000900468,0.001111589,0.000283139,-0.141425554,-0.001414256,0.003261819,0.002456955,0.000734501,-0.055134652,-0.000551347,-1.50521E-05,0.000717289,4.57685E-06,0.166168162,0.001661682,0.001143603,0.001386567,0.000407942
7/13/05,-1.00456621,-0.010045662,-0.003327436,-0.005593882,-0.000498026,-3.056027165,-0.030560272,0.000863372,-0.003883248,-0.000978857,-8.662092624,-0.086620926,-0.000397704,-0.004584606,0.000357877,0.088370905,0.000883709,0.000815988,0.001056426,0.000355361,-0.46809793,-0.004680979,0.002600916,0.002248367,0.000770611,0.413738004,0.00413738,7.3025E-05,0.000813011,9.32138E-05,0.116124751,0.001161248,0.001032002,0.001345915,0.000469739
7/14/05,-0.276752768,-0.002767528,-0.002066322,-0.004029701,-0.000840443,2.977232925,0.029772329,0.00170531,-0.00202408,-0.0006467,-0.938967136,-0.009389671,-0.001233488,-0.003156366,0.000508014,0.262403919,0.002624039,0.000836304,0.001296639,0.000352705,-0.693477695,-0.006934777,0.002033494,0.001859153,0.000581248,0.677250081,0.006772501,0.00032253,0.000833048,0.000141189,0.09942005,0.0009942,0.001014075,0.001221977,0.000448712
7/15/05,-4.440333025,-0.04440333,-0.002933958,-0.006953357,-0.001378762,-3.798185941,-0.037981859,0.000589734,-0.00318954,-0.001327117,-5.781990521,-0.057819905,-0.002897211,-0.006443119,-0.000861482,0.115780188,0.001157802,0.000712689,0.00087554,0.000469731,0.108589481,0.001085895,0.001551055,0.002156831,0.00082834,0.111958904,0.001119589,0.000320306,0.001040963,0.000241017,0.082767754,0.000827678,0.000819053,0.001472935,0.000572564
7/18/05,4.259438529,0.042594385,-0.002284059,-0.003771032,-0.0006882,3.830288745,0.038302887,0.001915256,-0.001222203,-0.000810343,7.142857143,0.071428571,0.000907209,-0.002722321,7.94348E-05,-0.552970776,-0.005529708,0.000188467,0.001100235,0.000390281,-0.780424877,-0.007804249,0.001148422,0.001627304,0.000736149,-0.618374558,-0.006183746,-0.000198737,0.00059466,0.000114741,-0.413496527,-0.004134965,0.000393817,0.001088249,0.000516021
7/19/05,-2.971216342,-0.029712163,-0.003726113,-0.005388141,-0.000568329,-6.072644722,-0.060726447,-0.002548805,-0.002650553,-0.000867984,-8.82629108,-0.088262911,-0.003927284,-0.005487748,-0.000308331,0.673144626,0.006731446,0.000560372,0.001035173,0.000406009,1.564016495,0.015640165,0.002112828,0.002150919,0.000728121,0.677068558,0.006770686,0.000205692,0.000806833,0.00014169,0.647732935,0.006477329,0.000734417,0.001305407,0.000518603
7/20/05,-2.105263158,-0.021052632,-0.003078658,-0.004915437,-0.00061976,-2.114803625,-0.021148036,-0.00190649,-0.002514043,-0.000847103,-0.205973223,-0.002059732,-0.002498238,-0.004595515,-0.000211248,0.475859203,0.004758592,0.000900678,0.001072362,0.000442256,1.300722602,0.013007226,0.002825514,0.002172353,0.000832055,0.40012774,0.004001277,0.000450057,0.000734382,0.000199799,0.330033003,0.00330033,0.00098313,0.001197013,0.000534431
7/21/05,7.233626588,0.072336266,0.000673535,-0.00404043,-1.69575E-05,12.4691358,0.124691358,0.005559749,-0.000717616,0.000325153,7.739938081,0.077399381,0.000940697,-0.003790022,0.000447375,-0.660614664,-0.006606147,0.000559246,0.001096714,0.000409838,-1.543777973,-0.01543778,0.001865647,0.002160402,0.00075609,-0.574411556,-0.005744116,0.000218513,0.000787373,0.000183936,-0.608552632,-0.006085526,0.000586633,0.001275052,0.000514323
7/22/05,-4.102096627,-0.041020966,-0.006264391,-0.0046794,-9.44484E-05,-5.598243688,-0.055982437,0.000415468,-0.002372739,-0.000110811,-4.214559387,-0.042145594,-0.006104854,-0.00409226,0.000137112,0.541140858,0.005411409,0.001371469,0.001223567,0.000384431,1.600967379,0.016009674,0.00339113,0.002441977,0.000739694,0.220177271,0.002201773,0.001114877,0.000745753,0.000152175,0.678470958,0.00678471,0.001536747,0.00132865,0.000486022
7/25/05,5.513307985,0.05513308,-0.003713838,-0.005990957,0.000878514,9.651162791,0.096511628,0.004637948,-0.001681643,0.0008468,6.9,0.069,-0.004340248,-0.005342164,0.001301961,-0.376923092,-0.003769231,0.001564443,0.001053743,0.000295596,-1.001805705,-0.010018057,0.00318276,0.00261905,0.00060119,-0.513557158,-0.005135572,0.001451109,0.000869989,6.01245E-05,-0.246548323,-0.002465483,0.001837059,0.001506856,0.000417692
7/26/05,-0.990990991,-0.00990991,-0.005605064,-0.004623896,0.001052236,-2.332979852,-0.023329799,0.003102559,-0.002070473,0.000915731,-2.899906455,-0.028999065,-0.006375485,-0.004539376,0.001281737,0.173307808,0.001733078,0.001688024,0.001053457,0.000283556,0.53503436,0.005350344,0.003616834,0.00258185,0.000594833,-0.157599207,-0.001575992,0.001406297,0.000641645,1.15316E-05,0.115340254,0.001153403,0.002014346,0.001327882,0.00038987
7/27/05,-5.732484076,-0.057324841,-0.004717313,-0.005372474,0.000481618,-1.357220413,-0.013572204,0.005494371,-0.002037332,0.001097615,-2.119460501,-0.021194605,-0.003964141,-0.004892619,0.001143028,0.457292703,0.004572927,0.001459792,0.001161041,0.00034471,0.044470336,0.000444703,0.002591021,0.002402856,0.000633613,0.54159814,0.005415981,0.001119316,0.000635108,5.95744E-05,0.394996708,0.003949967,0.00169797,0.001307651,0.000464353
7/28/05,1.544401544,0.015444015,-0.004765492,-0.004464721,0.00102027,-2.641717116,-0.026417171,0.004683717,-0.002547353,0.001264513,0.393700787,0.003937008,-0.004877415,-0.004301528,0.001655727,0.560315962,0.00560316,0.001811522,0.000825363,0.000299378,1.209099831,0.012090998,0.003095799,0.002643632,0.000626848,0.643972511,0.006439725,0.001590741,0.00073382,1.64777E-05,0.68852459,0.006885246,0.002127006,0.001372213,0.000416573
7/29/05,9.980988593,0.099809886,-0.000921981,-0.002021227,0.00146546,5.257207462,0.052572075,0.006675571,-0.000428868,0.001497162,6.078431373,0.060784314,-0.002663568,-0.002132523,0.001604552,-0.767047022,-0.00767047,0.001783043,0.000883976,0.000244532,-0.481666975,-0.00481667,0.003096116,0.002257099,0.000597429,-0.604356598,-0.006043566,0.001768104,0.000425756,-3.3652E-05,-0.439596223,-0.004395962,0.002161964,0.001154711,0.000384208
8/1/05,4.407951599,0.044079516,0.003939802,-0.001443007,0.001925145,3.329752954,0.03329753,0.009807513,0.000359541,0.001901793,8.040665434,0.080406654,0.003108901,-0.000767064,0.002509456,0.094793462,0.000947935,0.001699914,0.001020489,0.000248409,0.448692608,0.004486926,0.003056259,0.002320119,0.000607332,-0.166339313,-0.001663393,0.001546735,0.000468971,-5.43571E-05,-0.147179068,-0.001471791,0.001900597,0.001162282,0.00035771
8/2/05,-2.731788079,-0.027317881,0.001345838,-0.001981757,0.00141014,-3.638253638,-0.036382536,0.00777247,0.000691775,0.001116881,-5.303678358,-0.053036784,-0.000472965,-0.001892188,0.001654324,0.709921817,0.007099218,0.001613243,0.000926242,0.00037903,0.836265685,0.008362657,0.002682061,0.002434873,0.00084676,0.569508246,0.005695082,0.00149956,0.00055583,4.01122E-05,0.622338683,0.006223387,0.001778093,0.00126893,0.000487719
8/3/05,0.680851064,0.006808511,-0.000839422,-0.00151241,0.001807155,3.721682848,0.037216828,0.00742201,0.001285174,0.001431716,0.451671183,0.004516712,-0.002899303,-0.001604197,0.00196677,0.073951388,0.000739514,0.002067237,0.000981778,0.000350097,-0.745087933,-0.007450879,0.002689166,0.002132158,0.00077002,0.130104739,0.001301047,0.002051992,0.000514846,-1.58587E-05,0.081380208,0.000813802,0.002198145,0.001191834,0.000465814
8/4/05,5.83262891,0.058326289,0.001180397,-0.001946366,0.002351128,7.436297452,0.074362975,0.010022511,0.001665727,0.002455391,5.125899281,0.051258993,-0.000625371,-0.001738474,0.002547538,-0.737330023,-0.0073733,0.00157597,0.000784588,0.000230939,-1.688661933,-0.016886619,0.001765396,0.00206827,0.000523604,-0.817940473,-0.008179405,0.001489186,0.000544157,-0.000119991,-0.894454383,-0.008944544,0.001615003,0.001194009,0.000322666
8/5/05,-0.319488818,-0.003194888,0.005183983,-0.001485418,0.002258887,2.081316554,0.020813166,0.013192053,0.001936043,0.00251035,2.224123182,0.022241232,0.003442356,-0.000996884,0.003014572,-0.7638358,-0.007638358,0.000610099,0.000907098,0.000161479,-1.347054155,-0.013470542,0.000103109,0.001828915,0.000407936,-0.491041555,-0.004910416,0.000531203,0.000431191,-0.000157129,-0.754840827,-0.007548408,0.000619148,0.000983078,0.000258344
8/8/05,5.849358974,0.05849359,0.008851021,-0.002436707,0.002927179,5.120910384,0.051209104,0.016113085,0.00219671,0.003175605,3.012552301,0.030125523,0.004774112,-0.002538356,0.003387095,-0.268263636,-0.002682636,0.000163226,0.001095848,0.000111625,-0.48129907,-0.004812991,-0.000862461,0.001991603,0.000368878,-0.199848456,-0.001998485,9.34503E-05,0.000577166,-0.00020946,-0.330687831,-0.003306878,9.39711E-05,0.001117789,0.00020102
8/9/05,-6.131718395,-0.061317184,0.007247928,-0.003665442,0.002541905,-3.969327921,-0.039693279,0.010647792,0.000946343,0.003060302,-4.79285134,-0.047928513,0.001682034,-0.004285496,0.003037001,0.674499028,0.00674499,0.000386898,0.000897293,0.000166319,0.133414802,0.001334148,-0.00072504,0.002152138,0.000328679,0.747848039,0.00747848,0.000494942,0.00078261,-0.000145294,0.497677505,0.004976775,0.000259726,0.001271632,0.000241081
8/10/05,-0.161290323,-0.001612903,0.007669566,-0.003038729,0.002025461,1.456082668,0.014560827,0.012903847,0.00114163,0.002893576,0.938566553,0.009385666,0.006482364,-0.00129418,-0.001883805,-0.182721824,-0.001827218,0.000251352,0.000899036,0.000816432,-0.048450674,-0.000484507,-0.000515217,0.001796245,0.001750341,-0.200646213,-0.002006462,0.00018775,0.000442729,0.000488844,0.165070981,0.00165071,0.000284199,0.001035715,0.001047734
8/11/05,0.323101777,0.003231018,0.007969493,-0.001805032,0.002470114,-5.833333333,-0.058333333,0.008498564,0.001067328,0.002109136,-1.521555368,-0.015215554,0.00619107,-0.001526203,0.003087838,0.706194948,0.007061949,0.000473248,0.000632149,0.00027014,0.940684418,0.009406844,0.000301864,0.001923088,0.000516938,0.863663822,0.008636638,0.000280956,0.000579294,-5.19954E-05,0.477916941,0.004779169,0.000473447,0.001098106,0.000352582
8/12/05,2.576489533,0.025764895,0.011477904,-0.000300348,0.00122388,3.19567355,0.031956735,0.011995493,0.002973567,0.00187621,4.549356223,0.045493562,0.011356743,0.000764022,0.001957896,-0.599449321,-0.005994493,0.000115633,0.000601689,0.000341067,-0.955924644,-0.009559246,-0.000230393,0.001410706,0.000598621,-0.801055597,-0.008010556,-0.000175551,0.000231884,1.56934E-05,-0.606855831,-0.006068558,0.000128636,0.000795668,0.000427153
8/15/05,-3.767660911,-0.037676609,0.007464354,-0.000549226,0.001385555,-2.620295379,-0.026202954,0.008770201,0.002291886,0.001730316,-2.791461412,-0.027914614,0.006389584,0.000394016,0.002101481,0.28283552,0.002828355,0.000533536,0.000430609,0.000317909,0.854547727,0.008545477,0.000587094,0.001482393,0.000634635,0.321689009,0.00321689,0.000294481,0.000239789,-6.66105E-06,0.495049505,0.004950495,0.000582909,0.000803231,0.000425094
8/16/05,10.27732463,0.102773246,0.014088625,0.001388886,0.002793519,5.234833659,0.052348337,0.014423941,0.003611426,0.00256403,8.783783784,0.087837838,0.015194621,0.002268489,0.003361266,-1.17759805,-0.01177598,-0.000391835,0.000378727,0.000153994,-1.657056329,-0.016570563,-0.001023443,0.001234885,0.000402274,-1.136876552,-0.011368766,-0.000612492,8.41412E-05,-0.000159955,-1.297208539,-0.012972085,-0.000389562,0.000609987,0.000253797
8/17/05,-1.627218935,-0.016272189,0.014327647,0.001358678,0.002715537,-1.487680149,-0.014876801,0.014737502,0.003565611,0.002593578,-2.562111801,-0.025621118,0.014016552,0.001743267,0.003528709,0.073812392,0.000738124,-0.000592859,0.000359133,8.25884E-05,0.032083531,0.000320835,-0.001657762,0.001145605,0.000272556,0.353830789,0.003538308,-0.00063564,6.08293E-05,-0.000202415,-0.016636167,-0.000166362,-0.000562897,0.000521007,0.000169733
8/18/05,0.902255639,0.009022556,0.011161962,0.001843674,0.002362817,0.424728646,0.004247286,0.008715299,0.003775908,0.002296616,1.673306773,0.016733068,0.010983236,0.002189515,0.003061032,-0.099977874,-0.000999779,-0.00031254,0.000425234,0.000127709,-0.554351572,-0.005543516,-0.001163049,0.001051037,0.000271718,0.039807785,0.000398078,-0.00032853,9.89804E-05,-0.000141142,-0.099833611,-0.000998336,-0.000308537,0.000504368,0.000202346
8/19/05,0,0,0.01321301,0.001988145,0.002390411,-5.169172932,-0.051691729,0.008929834,0.002529836,0.001988055,1.410658307,0.014106583,0.013795845,0.013028351,0.013028351,0.056598004,0.00056598,-0.00172866,-0.001164526,-0.00172866,0.202707043,0.00202707,-0.002244139,-0.002244139,-0.002244139,0.040739372,0.000407394,-0.000761619,-0.000761619,-0.000761619,0.349766822,0.003497668,-0.001137724,-0.001137724,-0.001137724
8/22/05,0,0,0.010456356,0.002438595,0.002072028,0,0,0.004104253,0.00323574,0.00169708,-2.086553323,-0.020865533,0.009302568,0.007379371,0.007379371,0.165614701,0.001656147,-0.001164526,-0.001482257,-0.001164526,0.760135618,0.007601356,-0.000603223,-0.000603223,-0.000603223,0.101333434,0.001013334,-0.000465794,-0.000465794,-0.000465794,-0.082987552,-0.000829876,-0.001086416,-0.001086416,-0.001086416
8/23/05,-0.596125186,-0.005961252,0.010653789,0.00246179,0.001735684,-1.982160555,-0.019821606,0.004279662,0.003048975,0.001458154,-0.868192581,-0.008681926,0.010318425,0.002543714,0.00250412,-0.338864894,-0.003388649,-0.000539629,0.000265342,7.04239E-05,-0.304196403,-0.003041964,-0.001400824,0.001051139,0.000270966,-0.47587962,-0.004758796,-0.000269944,-1.89086E-05,-0.000220678,-0.132890365,-0.001328904,-0.000515224,0.000469186,0.000163868
8/24/05,6.221889055,0.062218891,0.016630975,0.001934986,0.002892226,-0.151668352,-0.001516684,0.004882438,0.002009792,0.001838424,5.095541401,0.050955414,0.013925926,0.001901743,0.003194235,-0.657035638,-0.006570356,-0.001096793,0.000153697,-6.45322E-05,-0.070172704,-0.000701727,-0.001458146,0.001044577,0.000178166,-0.805163694,-0.008051637,-0.000943325,-3.43778E-05,-0.000370547,-0.665335995,-0.00665336,-0.001045391,0.000403881,2.38213E-05
8/25/05,-3.105151729,-0.031051517,0.014306199,0.002583751,0.002410124,-1.974683544,-0.019746835,0.005215955,0.00238157,0.00150605,-4.621212121,-0.046212121,0.01141847,0.002379528,0.002641554,0.229832346,0.002298323,-0.001262035,2.50569E-05,-6.71318E-05,0.410681052,0.004106811,-0.001857355,0.000923038,0.000226474,0.150456641,0.001504566,-0.001190083,-0.000140501,-0.00035519,0.318151373,0.003181514,-0.001230577,0.000316922,3.07918E-05
8/26/05,-0.072833212,-0.000728332,0.009279288,0.003272798,0.002308894,1.652892562,0.016528926,0.003413798,0.002989625,0.001366483,0.953137411,0.009531374,0.008855823,0.004031952,0.004031952,-0.599653491,-0.005996535,-0.001178338,-0.00015533,-0.000335136,-1.377527267,-0.013775273,-0.002305285,-0.000987749,-0.000987749,-0.510018564,-0.005100186,-0.001142914,-0.000330403,-0.000330403,-0.684359873,-0.006843599,-0.001352959,-0.000321921,-0.000321921
8/29/05,-1.457725948,-0.014577259,0.006346449,0.00259347,0.001985804,-1.930894309,-0.019308943,0.000783474,0.00275507,0.000991784,-0.314712825,-0.003147128,0.004678134,0.002789255,0.00230127,0.595805588,0.005958056,-0.000927832,0.000164841,5.74135E-05,1.029845807,0.010298458,-0.002014708,0.000956693,0.000363732,0.632856607,0.006328566,-0.000743316,2.03654E-05,-0.000244729,0.705882353,0.007058824,-0.000926428,0.000391188,0.000161185
8/30/05,0.961538462,0.009615385,0.008193112,0.0025754,0.002203728,1.398963731,0.013989637,0.003302083,0.002608113,0.001214804,1.499605367,0.014996054,0.008079775,0.00271413,0.002604604,-0.31923276,-0.003192328,-0.00144241,0.000332723,1.53456E-05,-0.238051179,-0.002380512,-0.002551867,0.000846084,0.000398562,-0.480737066,-0.004807371,-0.001268439,-6.93168E-05,-0.000320188,-0.333778371,-0.003337784,-0.001404487,0.000307107,0.000147514
8/31/05,-7.692307692,-0.076923077,0.004006533,0.001144055,0.00135587,-3.576903424,-0.035769034,-0.00034721,0.002355016,0.000817896,-4.432348367,-0.044323484,0.005637766,0.002033376,0.002089427,0.986413689,0.009864137,-0.000986179,0.000385986,0.00016074,1.950256945,0.019502569,-0.001204194,0.001148652,0.000562413,0.660725261,0.006607253,-0.001003129,1.51679E-05,-0.00020592,1.272605492,0.012726055,-0.000808874,0.000507847,0.000280483
9/1/05,4.365079365,0.043650794,0.003272758,0.001454565,0.001986554,-0.052994171,-0.000529942,-0.004091856,0.001801331,0.00081348,4.556550041,0.0455655,0.005353091,0.002429217,0.00239032,0.103251583,0.001032516,-0.000565888,0.000249947,0.000122473,0.291068697,0.002910687,-0.000214329,0.001285605,0.000540671,-0.20989162,-0.002098916,-0.000699104,-9.95686E-06,-0.000246691,0,0,-0.000361647,0.000547583,0.000239264
9/2/05,3.19391635,0.031939163,0.005029461,0.002800533,0.001741548,1.590668081,0.015906681,-0.00433718,0.002641155,0.000852802,2.33463035,0.023346304,0.005408345,0.003046048,0.002350631,-0.292237666,-0.002922377,-0.000330089,0.000499398,0.000160818,-0.765950319,-0.007659503,7.62227E-05,0.001003225,0.000522851,-0.11663926,-0.001166393,-0.000511903,-7.09167E-05,-0.000210597,-0.264550265,-0.002645503,-0.000116502,0.000418138,0.000261063
9/6/05,-4.716285925,-0.047162859,-0.000253362,0.002180048,0.001133062,-0.104384134,-0.001043841,-0.006949828,0.002740853,0.000844103,-5.779467681,-0.057794677,0.001012335,0.002530134,0.001295962,1.26188361,0.012618836,0.000434985,0.000501833,0.000333324,1.680907348,0.016809073,0.001157326,0.001280713,0.000714776,1.357275494,0.013572755,0.000266659,0.000140062,-1.06291E-05,1.160477454,0.011604775,0.000629081,0.000631366,0.000430282
9/7/05,-3.17092034,-0.031709203,0.001227037,0.002083557,0.000992367,-1.515151515,-0.015151515,-0.005722739,0.00238023,0.000770528,-3.551251009,-0.03551251,0.001633135,0.002190335,0.001342402,0.240797312,0.002407973,0.000218134,0.000395722,0.00033838,0.421069132,0.004210691,0.001301153,0.001279311,0.000715885,0.418350772,0.004183508,0.00010191,0.000193933,2.94843E-05,0.32776139,0.003277614,0.000544123,0.000649151,0.000446121
9/8/05,3.274760383,0.032747604,0.002945063,0.002429064,0.001359319,1.379310345,0.013793103,-0.005761126,0.002668698,0.000823611,1.841004184,0.018410042,0.002084354,0.002723004,0.001846129,-0.379334584,-0.003793346,0.000119828,0.000491506,0.000310689,-0.56842201,-0.00568422,0.001041167,0.001042289,0.000707022,-0.353599473,-0.003535995,2.54338E-05,9.54028E-05,-2.57019E-06,-0.343025155,-0.003430252,0.000290075,0.000535425,0.000436156
9/9/05,-7.347254447,-0.073472544,-0.000890115,0.001671019,0.000448976,-3.139717425,-0.031397174,-0.004414318,0.001929852,0.000535652,-5.751848809,-0.057518488,-3.0793E-05,0.001642263,0.000691703,0.796474352,0.007964744,0.000164967,0.000418655,0.000418181,0.680062541,0.006800625,0.000910857,0.001082071,0.000777079,0.780490567,0.007804906,-1.61529E-05,0.000195778,0.00011288,0.67202098,0.00672021,0.000387127,0.000624883,0.000517998
